question_1,question_2,cosine_similarity
お急ぎコースはありますか？,急いで洗濯したい時は？,0.9090293335666657
おすすめの洗剤・柔軟剤はありますか？,この洗濯機に最適な洗剤や柔軟剤はありますか？メーカーから推奨されている製品があれば教えてください。,0.9088025285741765
深夜に運転しても大丈夫？,深夜運転は静か？,0.9055676583811815
洗濯の途中で一時停止できますか？,洗濯中に急な用事ができた場合、途中で運転を一時停止させることはできますか？その操作方法を教えてください。,0.901500153869498
自動投入機能の使い方を教えて？,自動投入機能はどう使うの？,0.9011869626557241
羽毛布団は洗えますか？,羽毛布団を洗濯機で洗いたいのですが、対応していますか？また、洗う際の注意点があれば教えてください。,0.9000054868905524
洗濯をスタートする方法を教えて？,洗濯の始め方は？,0.8988638341976987
最適なコースは？,洗濯物の種類や汚れ具合に関わらず、最もおすすめの洗濯コースは何ですか？そのコースではどのような設定が自動で行われますか？,0.8962229241318341
一時停止したらドアは開く？,洗濯を一時停止した際、追加の衣類を入れるためにドアを開けることは可能ですか？その条件は何ですか？,0.8958153870963905
推奨の洗剤・柔軟剤は？,この洗濯機に最適な洗剤や柔軟剤はありますか？メーカーから推奨されている製品があれば教えてください。,0.8941070571901669
すすぎ回数は変えられる？,洗濯のすすぎ回数を自分の希望に合わせて変更したいのですが、何回から何回まで選べますか？,0.8935261504137733
2度洗いは出来ますか？,再洗はできる？,0.8903445418827324
ドアが開かないのですが,ドアが開かない原因は？,0.8895742278486152
急いで洗濯したい時は？,時間がない時に、短時間で洗濯を済ませられるようなコースはありますか？,0.888373667706533
一時停止中にドアは開きますか？,洗濯を一時停止した際、追加の衣類を入れるためにドアを開けることは可能ですか？その条件は何ですか？,0.886678267581293
設定を工場出荷時に戻せる？,誤った設定をしてしまったので、洗濯機の設定をすべて初期状態に戻したいのですが、その方法を教えてください。,0.8866370762205898
乾燥だけで使用出来ますか？,乾燥のみの運転は可能ですか？,0.8813735400441841
個別の設定は可能ですか？,洗濯の各工程（洗い、すすぎ、脱水、乾燥）について、自分の好みに合わせて時間を設定したり、回数を変更したりすることはできますか？,0.8801906109740176
毛布は洗えますか？,自宅の洗濯機で毛布を洗うことはできますか？もし洗える場合、何か特別な条件やコースがありますか？,0.8728323564774108
すすぎの設定を変更することは可能ですか？,洗濯のすすぎ回数を自分の希望に合わせて変更したいのですが、何回から何回まで選べますか？,0.8719867778835593
変な音がするのですが。,洗濯中に通常とは異なる音がするのですが、どのような原因が考えられますか？自分で確認できることはありますか？,0.8716423773634215
手動で洗剤を入れることはできますか？,自動投入機能を使わずに、自分で洗剤を投入したいのですが、設定を教えてください？,0.871179372861048
ドアが閉まらない時は？,洗濯機のドアが最後まで閉まらないのですが、何を確認すれば良いですか？,0.8707602161870001
洗濯中に一時停止は可能？,洗濯中に急な用事ができた場合、途中で運転を一時停止させることはできますか？その操作方法を教えてください。,0.8701629844138927
洗濯機に水が供給されないというエラーが表示されたのですが、どのような原因が考えられますか？自分でできる確認事項はありますか？,洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,0.8692814642112943
おすすめのコースを教えて？,洗濯物の種類や汚れ具合に関わらず、最もおすすめの洗濯コースは何ですか？そのコースではどのような設定が自動で行われますか？,0.8668639849344646
おしゃれ着コースはありますか？,デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,0.8664844222812077
洗濯ネットは必要ですか？,洗濯物を保護するために、洗濯ネットを使用する必要はありますか？どのような種類の衣類に推奨されますか？,0.8660950619807167
深夜運転は静か？,夜遅い時間帯に洗濯機を運転しても、近隣に迷惑がかからないように静かに運転できるモードはありますか？,0.8650571168317538
スチーム機能は何に使うの？,衣類のしわを伸ばしたり、気になるにおいを取り除いたりしたいのですが、スチーム機能はどのように使えば良いですか？,0.864936559273007
洗濯と乾燥の最大容量は？,この洗濯機で一度に洗濯できる衣類の最大量と、乾燥できる衣類の最大量はそれぞれ何キログラムですか？,0.8614066841570203
洗剤の種類で設定変更は必要？,使用する洗剤のブランドや種類を変更した場合、洗濯機側で何か設定を変更する必要はありますか？,0.861310841840486
洗濯だけする方法を教えて？,乾燥なしで洗濯するには？,0.86045351791429
お急ぎコースはありますか？,時間がない時に、短時間で洗濯を済ませられるようなコースはありますか？,0.8599084001663841
洗濯はせず、衣類を乾燥させる機能だけを使いたいのですが、どのように操作すれば良いですか？,衣類を洗うだけで、乾燥工程は行いたくない場合、どのコースを選択すれば良いですか？,0.8593059594146659
毛布の洗濯は可能？,自宅の洗濯機で毛布を洗うことはできますか？もし洗える場合、何か特別な条件やコースがありますか？,0.8590597083335066
洗濯物が絡まります。どうしたらよいですか？,洗濯後に衣類が絡まってしまうことが多いのですが、何か絡まりを防ぐための対処法はありますか？,0.8534295443353254
スチーム機能の使い方を教えて？,衣類のしわを伸ばしたり、気になるにおいを取り除いたりしたいのですが、スチーム機能はどのように使えば良いですか？,0.8519562134315424
ふんわりキープとは何ですか？,「ふんわりキープ」とはどのような機能ですか？,0.8505293382725271
本体の揺れが気になる。,洗濯機本体が不安定で揺れるのですが、どうすれば改善できますか？設置状況を確認する必要がありますか？,0.8503432294517481
羽毛布団は洗濯できる？,羽毛布団を洗濯機で洗いたいのですが、対応していますか？また、洗う際の注意点があれば教えてください。,0.8501566629300414
洗いのみは可能？,すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,0.8494259473690435
おしゃれ着は洗える？,デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,0.8478884954016004
洗濯ネットは使うべき？,洗濯物を保護するために、洗濯ネットを使用する必要はありますか？どのような種類の衣類に推奨されますか？,0.8474261522891788
乾燥のみの運転は可能ですか？,予約の仕方は？,0.8467639172332009
毛布は洗えますか？,おしゃれ着は洗える？,0.8467120484209724
「洗い」だけ行いたいのですが,すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,0.8456643494932632
洗濯物に白い粉が残っています。　どうしたらよいですか？,洗濯後、衣類に白い粉状のものが付着しているのですが、何が原因ですか？どのように対処すれば改善されますか？,0.8453694882928409
水漏れしています。どうしたらよいですか？,水漏れの原因は？,0.8445514032141905
本体がぐらつきます。どうしたら良いですか？,洗濯機本体が不安定で揺れるのですが、どうすれば改善できますか？設置状況を確認する必要がありますか？,0.8445305779791025
洗濯の始め方は？,洗濯機を使い始めるにはどうすればいいですか？　手順を教えて下さい。,0.8440743519144704
異音がします。どうしたらよいですか？,洗濯中に通常とは異なる音がするのですが、どのような原因が考えられますか？自分で確認できることはありますか？,0.8432090261736174
外出先から洗濯を開始できますか？,自宅にいない時でも、スマートフォンなどを使って洗濯機を遠隔で操作し、洗濯を開始することはできますか？,0.8430151365031247
洗濯をスタートする方法を教えて？,洗濯機を使い始めるにはどうすればいいですか？　手順を教えて下さい。,0.8425759037533271
洗濯物が絡まります。どうしたらよいですか？,洗濯物の絡まりを防ぐには？,0.8421366797407117
洗濯時間は何分ですか？,一般的な洗濯コースを選んだ場合、洗濯が完了するまでにおよそ何分くらいかかりますか？,0.8403648440047264
ドアが完全に閉まりません,洗濯機のドアが最後まで閉まらないのですが、何を確認すれば良いですか？,0.8401984812614329
洗濯機に水が供給されないというエラーが表示されたのですが、どのような原因が考えられますか？自分でできる確認事項はありますか？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.839577430717071
予約機能の使い方をおしえて？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.8394390948266465
最大容量は？,この洗濯機で一度に洗濯できる衣類の最大量と、乾燥できる衣類の最大量はそれぞれ何キログラムですか？,0.838667738748466
「水が出ない」エラーが出ます,排水エラーが出た。,0.8386405398595385
洗濯物の絡まりを防ぐには？,洗濯後に衣類が絡まってしまうことが多いのですが、何か絡まりを防ぐための対処法はありますか？,0.8371639301659836
本体がぐらつきます。どうしたら良いですか？,本体の揺れが気になる。,0.8361315064999268
再洗はできる？,特に汚れがひどい洗濯物なので、2回続けて洗いたいのですが、そのような設定は可能ですか？,0.8357243965656809
靴は洗えますか？,スニーカーは洗える？,0.8356836007347737
本体が熱くなります,洗濯機本体に触れると熱いのですが、これは異常ですか？特に乾燥運転中に熱くなることはありますか？,0.8339851557057535
洗濯中に通常とは異なる音がするのですが、どのような原因が考えられますか？自分で確認できることはありますか？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.8337920310218662
手動で個別に設定する事は可能ですか？,洗濯の各工程（洗い、すすぎ、脱水、乾燥）について、自分の好みに合わせて時間を設定したり、回数を変更したりすることはできますか？,0.8335207237338502
コースが表示されないのですが,洗濯コースの選択肢が画面に表示されないのですが、これはどういう状況ですか？どのように対処すれば良いですか？,0.8322540058319341
ドラムが動きません,洗濯を開始しようとしてもドラムが回転しないのですが、何が原因として考えられますか？安全装置が作動している可能性はありますか？,0.8317989644767334
ドラムが回らない。,洗濯を開始しようとしてもドラムが回転しないのですが、何が原因として考えられますか？安全装置が作動している可能性はありますか？,0.8316931492481762
洗剤の種類によって設定は変わりますか？,使用する洗剤のブランドや種類を変更した場合、洗濯機側で何か設定を変更する必要はありますか？,0.8296801967657669
ドアが開かないのですが,洗濯が終わったのにドアがロックされて開かないのですが、これは故障ですか？どのくらい時間が経てば開くようになりますか？,0.8285207380820752
水漏れの原因は？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.8280603083578506
毛布は洗えますか？,おしゃれ着コースはありますか？,0.8242693467945701
深夜に運転しても大丈夫？,夜遅い時間帯に洗濯機を運転しても、近隣に迷惑がかからないように静かに運転できるモードはありますか？,0.8216458858368337
洗濯の所要時間は？,一般的な洗濯コースを選んだ場合、洗濯が完了するまでにおよそ何分くらいかかりますか？,0.8215817680533435
乾燥のみの運転は可能ですか？,予約機能の使い方をおしえて？,0.8209270003059504
毛布の洗濯は可能？,予約の仕方は？,0.8206824523631423
2度洗いは出来ますか？,特に汚れがひどい洗濯物なので、2回続けて洗いたいのですが、そのような設定は可能ですか？,0.8201293504109755
「水が出ない」エラーが出ます,「排水できない」エラーが出ます,0.8178025274300873
水が出ないエラーが出た。,排水エラーが出た。,0.8164138633777518
乾燥のみの運転は可能ですか？,洗濯はせず、衣類を乾燥させる機能だけを使いたいのですが、どのように操作すれば良いですか？,0.8155797398784062
予約の仕方は？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.8151468023422617
終了音を消すには？,設定の初期化はできますか？,0.8145123585084548
本体が熱い。,洗濯機本体に触れると熱いのですが、これは異常ですか？特に乾燥運転中に熱くなることはありますか？,0.8142511407665421
ふんわりキープの目的は？,「ふんわりキープ」とはどのような機能ですか？,0.8120089549896614
乾燥のみの運転は可能ですか？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.8114946315595446
白い粉が残るのですが。,洗濯後、衣類に白い粉状のものが付着しているのですが、何が原因ですか？どのように対処すれば改善されますか？,0.8106036708765364
チャイルドロックの設定をしたい,子供が誤って操作しないように、チャイルドロックを設定したいのですが、その方法と解除方法を教えてください。,0.8098095257497778
毛布の洗濯は可能？,予約機能の使い方をおしえて？,0.8094224487471738
洗剤の種類によって設定は変わりますか？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.8070847476968704
毛布の洗濯は可能？,おしゃれ着は洗える？,0.8057049887359009
水が出ないエラーが出た。,洗濯機に水が供給されないというエラーが表示されたのですが、どのような原因が考えられますか？自分でできる確認事項はありますか？,0.8056015334835339
洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.8044332587798672
個別の設定は可能ですか？,脱水時間の変更は可能ですか？,0.804038553850648
洗濯の始め方は？,洗濯中に一時停止は可能？,0.8036676968273483
運転終了時にアラームを鳴らさないようにできますか？,設定の初期化はできますか？,0.8035022932551839
個別の設定は可能ですか？,洗濯物の種類によって脱水時間を調整したいのですが、何分まで設定できますか？,0.8034634523738908
洗濯はせず、衣類を乾燥させる機能だけを使いたいのですが、どのように操作すれば良いですか？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.802490146880281
衣類を洗うだけで、乾燥工程は行いたくない場合、どのコースを選択すれば良いですか？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.8019934654319134
洗濯終了時のお知らせ音を鳴らさないようにしたいのですが、その設定はどこで変更できますか？,誤った設定をしてしまったので、洗濯機の設定をすべて初期状態に戻したいのですが、その方法を教えてください。,0.8015628463576011
すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,洗濯物の種類によって脱水時間を調整したいのですが、何分まで設定できますか？,0.8009869808138188
チャイルドロックはどこで設定する？,子供が誤って操作しないように、チャイルドロックを設定したいのですが、その方法と解除方法を教えてください。,0.8006149527764663
洗濯だけする方法を教えて？,おしゃれ着は洗える？,0.800009550228743
自動投入機能はどう使うの？,洗剤や柔軟剤を計る手間を省きたいのですが、自動投入機能はどのように設定して使用するのですか？,0.7983391685380269
洗濯後、衣類に白い粉状のものが付着しているのですが、何が原因ですか？どのように対処すれば改善されますか？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.795888691032336
毛布は洗えますか？,予約の仕方は？,0.7948112450700311
コースが表示されない。,洗濯コースの選択肢が画面に表示されないのですが、これはどういう状況ですか？どのように対処すれば良いですか？,0.7946315536506565
終了音を消すには？,設定を工場出荷時に戻せる？,0.793805359398041
洗濯中に通常とは異なる音がするのですが、どのような原因が考えられますか？自分で確認できることはありますか？,洗濯機に水が供給されないというエラーが表示されたのですが、どのような原因が考えられますか？自分でできる確認事項はありますか？,0.7927840910352114
ドアが開かないのですが,ドラムが動きません,0.7925630185619608
おしゃれ着は洗える？,スニーカーは洗える？,0.7924330802926087
おしゃれ着は洗える？,靴は洗えますか？,0.7914942463127412
洗濯の各工程（洗い、すすぎ、脱水、乾燥）について、自分の好みに合わせて時間を設定したり、回数を変更したりすることはできますか？,洗濯物の種類によって脱水時間を調整したいのですが、何分まで設定できますか？,0.7892080302774562
毛布は洗えますか？,予約機能の使い方をおしえて？,0.7888487077902379
洗濯終了時のお知らせ音を鳴らさないようにしたいのですが、その設定はどこで変更できますか？,設定の初期化はできますか？,0.7887374225134652
本体がぐらつきます。どうしたら良いですか？,水漏れしています。どうしたらよいですか？,0.7886625062187997
乾燥だけで使用出来ますか？,洗濯はせず、衣類を乾燥させる機能だけを使いたいのですが、どのように操作すれば良いですか？,0.7881593259668611
おしゃれ着は洗える？,予約の仕方は？,0.7868505952387276
洗濯後、衣類に白い粉状のものが付着しているのですが、何が原因ですか？どのように対処すれば改善されますか？,洗濯機に水が供給されないというエラーが表示されたのですが、どのような原因が考えられますか？自分でできる確認事項はありますか？,0.7849095065108558
異音がします。どうしたらよいですか？,水漏れしています。どうしたらよいですか？,0.7847401867929756
洗剤の種類で設定変更は必要？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.784556346440841
毛布は洗えますか？,羽毛布団は洗えますか？,0.7844700478513831
洗濯中に通常とは異なる音がするのですが、どのような原因が考えられますか？自分で確認できることはありますか？,洗濯後、衣類に白い粉状のものが付着しているのですが、何が原因ですか？どのように対処すれば改善されますか？,0.7836765511837414
異音がします。どうしたらよいですか？,本体がぐらつきます。どうしたら良いですか？,0.7824653316772701
個別の設定は可能ですか？,すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,0.7817977191360914
洗濯だけする方法を教えて？,予約機能の使い方をおしえて？,0.7800723727397768
洗濯の始め方は？,洗濯の途中で一時停止できますか？,0.7799881765841743
個別の設定は可能ですか？,脱水時間の調整はできる？,0.7798529586986047
終了音を消すには？,誤った設定をしてしまったので、洗濯機の設定をすべて初期状態に戻したいのですが、その方法を教えてください。,0.7796641979015191
本体の揺れが気になる。,水漏れの原因は？,0.7793483412652278
すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,脱水時間の変更は可能ですか？,0.7789971641193474
おしゃれ着コースはありますか？,予約の仕方は？,0.7787773192989316
衣類を洗うだけで、乾燥工程は行いたくない場合、どのコースを選択すれば良いですか？,洗濯コースの選択肢が画面に表示されないのですが、これはどういう状況ですか？どのように対処すれば良いですか？,0.7775293787135109
すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,脱水時間の調整はできる？,0.7766658109433167
異音がします。どうしたらよいですか？,洗濯物に白い粉が残っています。　どうしたらよいですか？,0.7766627210053183
自動投入機能の使い方を教えて？,洗剤や柔軟剤を計る手間を省きたいのですが、自動投入機能はどのように設定して使用するのですか？,0.7754358165238264
洗濯だけする方法を教えて？,予約の仕方は？,0.7753532373262342
運転終了時にアラームを鳴らさないようにできますか？,設定を工場出荷時に戻せる？,0.7753039546257223
乾燥だけで使用出来ますか？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.7746371901757434
自宅の洗濯機で毛布を洗うことはできますか？もし洗える場合、何か特別な条件やコースがありますか？,洗濯の開始時刻を事前に設定しておきたいのですが、予約機能はどのように使えば良いですか？,0.7744357720618109
洗濯だけする方法を教えて？,毛布は洗えますか？,0.7738940185278593
乾燥のみの運転は可能ですか？,洗濯だけする方法を教えて？,0.7733838028707599
洗いのみは可能？,すすぎ回数は変えられる？,0.7733708833081211
毛布の洗濯は可能？,おしゃれ着コースはありますか？,0.7731528176941795
おしゃれ着は洗える？,予約機能の使い方をおしえて？,0.7729236170315961
洗濯機本体が不安定で揺れるのですが、どうすれば改善できますか？設置状況を確認する必要がありますか？,水漏れの原因は？,0.7728672982894387
ふんわりキープとは何ですか？,靴は洗えますか？,0.7726114885663461
乾燥だけで使用出来ますか？,洗濯だけする方法を教えて？,0.7721514354271364
洗濯だけする方法を教えて？,ふんわりキープとは何ですか？,0.7718002051702156
洗濯はせず、衣類を乾燥させる機能だけを使いたいのですが、どのように操作すれば良いですか？,洗濯コースの選択肢が画面に表示されないのですが、これはどういう状況ですか？どのように対処すれば良いですか？,0.7717882567508685
毛布は洗えますか？,デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,0.7717523478613292
洗濯だけする方法を教えて？,毛布の洗濯は可能？,0.7698792044115828
洗濯機本体が不安定で揺れるのですが、どうすれば改善できますか？設置状況を確認する必要がありますか？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.7696391794021771
運転終了時にアラームを鳴らさないようにできますか？,誤った設定をしてしまったので、洗濯機の設定をすべて初期状態に戻したいのですが、その方法を教えてください。,0.7696011281909345
洗濯のすすぎ回数を自分の希望に合わせて変更したいのですが、何回から何回まで選べますか？,洗濯物の種類によって脱水時間を調整したいのですが、何分まで設定できますか？,0.7671675180533462
洗濯機本体が不安定で揺れるのですが、どうすれば改善できますか？設置状況を確認する必要がありますか？,水漏れしています。どうしたらよいですか？,0.766568829645462
乾燥だけで使用出来ますか？,予約の仕方は？,0.7652105601883037
洗濯後、衣類に白い粉状のものが付着しているのですが、何が原因ですか？どのように対処すれば改善されますか？,洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,0.7650117630778536
乾燥のみの運転は可能ですか？,洗剤の種類によって設定は変わりますか？,0.7647045349724038
洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,水漏れの原因は？,0.7640947436527701
洗剤を手動で投入できますか？,終了音を消すには？,0.7638334099934542
乾燥なしで洗濯するには？,衣類を洗うだけで、乾燥工程は行いたくない場合、どのコースを選択すれば良いですか？,0.7637117637426873
デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,予約機能の使い方をおしえて？,0.762562745831269
スチーム機能の使い方を教えて？,ふんわりキープとは何ですか？,0.7623484778796006
羽毛布団は洗えますか？,コースが表示されないのですが,0.7621097651883508
乾燥のみの運転は可能ですか？,洗剤の種類で設定変更は必要？,0.7617491624548138
おすすめのコースを教えて？,すすぎや脱水はせずに、衣類を「洗い」の工程だけで済ませたいのですが、そのような設定はできますか？,0.7616529657171781
自宅の洗濯機で毛布を洗うことはできますか？もし洗える場合、何か特別な条件やコースがありますか？,洗剤の種類で設定変更は必要？,0.761582702491264
洗濯だけする方法を教えて？,衣類を洗うだけで、乾燥工程は行いたくない場合、どのコースを選択すれば良いですか？,0.7615158518694749
洗濯を一時停止した際、追加の衣類を入れるためにドアを開けることは可能ですか？その条件は何ですか？,洗濯機の下から水が漏れているのですが、どのような原因が考えられますか？自分で確認できる対処法はありますか？,0.761413635752713
洗濯の各工程（洗い、すすぎ、脱水、乾燥）について、自分の好みに合わせて時間を設定したり、回数を変更したりすることはできますか？,脱水時間の調整はできる？,0.7600654881358245
洗濯だけする方法を教えて？,デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,0.7594035974834644
一時停止中にドアは開きますか？,洗濯機本体が不安定で揺れるのですが、どうすれば改善できますか？設置状況を確認する必要がありますか？,0.7593058185431818
排水エラーが出た。,洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,0.7591444520585322
デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,予約の仕方は？,0.7590589930277414
自宅の洗濯機で毛布を洗うことはできますか？もし洗える場合、何か特別な条件やコースがありますか？,おしゃれ着は洗える？,0.7586906956252776
洗いのみは可能？,すすぎの設定を変更することは可能ですか？,0.7586253924930648
ドアが開かないのですが,ドラムが回らない。,0.7583370305302105
手動で個別に設定する事は可能ですか？,洗濯物の種類によって脱水時間を調整したいのですが、何分まで設定できますか？,0.7582106506543427
洗剤の種類によって設定は変わりますか？,推奨の洗剤・柔軟剤は？,0.7581532329609738
洗濯だけする方法を教えて？,「ふんわりキープ」とはどのような機能ですか？,0.7576627538398508
手動で個別に設定する事は可能ですか？,脱水時間の変更は可能ですか？,0.7568332742868258
排水エラーが出た。,水漏れの原因は？,0.7563882386781882
手動で洗剤を入れることはできますか？,終了音を消すには？,0.7558074619322819
乾燥のみの運転は可能ですか？,毛布の洗濯は可能？,0.7556399858249845
「排水できない」エラーが出ます,洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,0.7553269567624894
洗濯中に通常とは異なる音がするのですが、どのような原因が考えられますか？自分で確認できることはありますか？,洗濯機が排水できないというエラーメッセージが表示されたのですが、原因は何でしょうか？自分で解決できる方法はありますか？,0.7552697009628322
自動投入機能を使わずに、自分で洗剤を投入したいのですが、設定を教えてください？,終了音を消すには？,0.7549993920950351
毛布の洗濯は可能？,デリケートな衣類やおしゃれ着を優しく洗うための専用コースはありますか？,0.7547075785760025
おしゃれ着コースはありますか？,予約機能の使い方をおしえて？,0.754668721379057
乾燥のみの運転は可能ですか？,衣類を洗うだけで、乾燥工程は行いたくない場合、どのコースを選択すれば良いですか？,0.7545547072081554
